policy_id,policy_country_iso_code,policy_jurisdiction,policy_country,policy_type_of_policy_instrument,policy_sector_name,policy_type,policy_implementation_state,policy_date_of_decision,policy_start_date_of_implementation,policy_end_date_of_implementation,policy_high_impact,policy_last_updated,policy_start_date_analysis,policy_end_date_analysis,DirectInvestment,FiscalFinancialIncentives,Market-basedInstruments,CodesStandards,OtherRegulatoryInstruments,RDD,InformationEducation,PolicySupport,VoluntaryApproaches,BarrierRemoval,ClimateStrategy,Target,g1,g2,g3,g4,g5,g6,g7,eh1,eh2,eh3,eh4,eh5,eh6,eh7,eh8,eh9,eh10,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,b1,b2,b3,b4,b5,b6,lt1,lt2,lt3,lt4,lt5,lt6,lt7,af1,af2,af3,af4,af5,af6,GeneralSector,ElectricitySector,IndustrySector,BuildingsSector,TransportSector,LandSector,F,Sp
211004589,MLI,Country,Mali,Political & non-binding renewable energy target,"Electricity and heat, Renewables",Renewables,Ended,2006,,2015,Unknown,,2006,2015,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2
211004590,MAR,Country,Morocco,"Policy support, Strategic planning",General,"Energy efficiency, Renewables",In force,2017,,,Unknown,,2017,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
211004591,PER,Country,Peru,Political & non-binding climate strategy,General,"Energy service demand reduction and resource efficiency, Energy efficiency, Renewables, Other low-carbon technologies and fuel switch, Non-energy use",In force,2015,,,Unknown,,2015,2021,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
211004592,ECU,Country,Ecuador,"Policy support, Strategic planning",General,"Energy service demand reduction and resource efficiency, Energy efficiency, Renewables, Other low-carbon technologies and fuel switch, Non-energy use",In force,2009,,,Unknown,,2009,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
211004593,LAO,Country,Lao People's Democratic Republic,"Climate strategy, Political & non-binding climate strategy",General,"Energy service demand reduction and resource efficiency, Energy efficiency, Renewables, Other low-carbon technologies and fuel switch, Non-energy use",In force,2010,,,Unknown,,2010,2021,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
211004594,PAN,Country,Panama,Political & non-binding climate strategy,General,"Energy service demand reduction and resource efficiency, Energy efficiency, Renewables, Other low-carbon technologies and fuel switch",In force,2007,2007,,Unknown,,2007,2021,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
211004595,CHL,Country,Chile,"Economic instruments, Direct investment, Infrastructure investments, Information and education, Information provision, Policy support, Strategic planning, Regulatory Instruments, Auditing, Monitoring, Target, GHG reduction target, Political & non-binding GHG reduction target","Agriculture and forestry, Agricultural CO2, Forestry",Non-energy use,In force,2017,2017,2025,Unknown,,2017,2025,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,1,2
211004596,PER,Country,Peru,"Climate strategy, Political & non-binding climate strategy",General,"Energy efficiency, Energy service demand reduction and resource efficiency, Non-energy use, Other low-carbon technologies and fuel switch, Renewables",In force,2003,,,,,2003,2021,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
211004597,GAB,Country,Gabon,"Policy support, Strategic planning",General,Unknown,In force,2013,,,,,2013,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
211004598,CHL,Country,Chile,"Policy support, Strategic planning",Agriculture and forestry,Non-energy use,In force,2013,,,,,2013,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2
211004599,MDG,Country,Madagascar,"Policy support, Strategic planning",Agriculture and forestry,Non-energy use,In force,2013,,,,,2013,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2
211004600,LUX,Country,Luxembourg,"Climate strategy, Formal & legally binding climate strategy",General,"Energy service demand reduction and resource efficiency, Energy efficiency, Renewables, Other low-carbon technologies and fuel switch, Unknown, Non-energy use",In force,2000,,,Unknown,,2000,2021,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
211004601,DOM,Country,Dominican Republic,"Policy support, Strategic planning, Information and education",General,Unknown,In force,2012,,,,,2012,2021,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
211004602,MNE,Country,Montenegro,"Climate strategy, Political & non-binding climate strategy",General,"Energy service demand reduction and resource efficiency, Energy efficiency, Renewables, Other low-carbon technologies and fuel switch, Non-energy use",In force,2016,,,Unknown,,2016,2021,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1
